abandon,"vt.放弃,遗弃;n.放任,狂热"
groove,"n.(唱片等的) 凹槽,惯例,最佳状态vt.开槽于"
grope,v.n.摸索
gruel,"n.稀粥vt.使极度紧张,(用重罚或逼供等)使精疲力尽"
guardian,"n.护卫者,保护人,监护人adj.守护的"
guilt,"n.罪行,内疚"
gunfire,n.炮火
hairy,"adj.多毛的,毛似的"
hamper,"v.妨碍,牵制"
handicap,"n.障碍,阻碍,障碍赛跑v.妨碍,使不利,阻碍"
handicraft,"n.手工艺,手工艺品,手艺"
handset,"n.电话听筒,手机,手持机"
harassment,n.折磨
hardy,"adj.难的,艰苦的,勇敢的adv.努力地,辛苦地,坚硬地"
harmonious,"adj.和谐的,协调的,和睦的,悦耳的"
hasty,"adj.匆忙的,草率的"
hatch,"n.孵化,舱口,舱口盖,(门、墙壁、地板上的)开口vt.孵,孵出,策划,图谋vi.孵化"
haunt,v.神鬼出没
hawk,"n.鹰,掠夺他人的人,鹰派成员vi.放鹰,像鹰一般地袭击,清嗓,咳嗽vt.捕捉,咳出,兜售,(沿街)叫卖,散播"
hazardous,"adj.危险的,冒险的,碰运气的"
heighten,"v.提高,升高"
hemisphere,n.半球
henceforth,"adv.自此以后,今后"
herb,"n.药草,香草"
heritage,"n.遗产,继承权,传统"
hesitant,"adj.犹豫的,吞吞吐吐的,犹豫不决"
hibernate,v.冬眠
hierarchical,
hierarchy,n.层次 层级
hike,"v.远足,飞起,步行n.远足,增加"
hinge,"n.(门、盖等的)铰链,枢纽,关键vt.装铰链v.装以绞链,依...而转移"
historian,"n.历史学家,史家"
hitherto,"adv.迄今,至今"
hive,"n.蜂房,蜂箱,闹市v.(使)入蜂箱,群居"
hoist,"n.提升间,升起"
holly,n.冬青树
homogeneous,"adj.同类的,相似的,均一的,均匀的"
homosexual,adj.同性恋的n.同性恋
honorary,"adj.荣誉的,名誉的,(债务的)道义上的"
hop,"v.单脚跳,(鸟,蛙等)跳跃n.蛇麻草"
hormone,"n.荷尔蒙,激素"
hose,"n.软管,水龙带,长筒袜v.用软管浇水"
hospitality,"n.好客,宜人,盛情"
hostage,"n.人质,抵押品"
hotly,"adv.暑热地,热心地,激烈地"
hound,"n.猎犬vt.带猎犬狩猎,卑鄙的人,追捕,激励,使追逐"
hover,v.盘旋
howl,"v.嚎叫,怒吼,嚎啕大哭,喝住,号叫n.嚎叫,怒号,嚎哭"
huddle,"v.拥挤,卷缩,草率从事,挤作一团n.杂乱的一堆,拥挤"
hug,
hum,"v.嗡嗡叫,哼n.嗡嗡声,吵杂声"
humane,adj.仁慈的
humanism,"adj.人道主义的,人文主义的n.人道主义"
humanist,"n.人道主义者,人文主义者"
humanitarian,n.人道主义者
humidity,"n.湿气,潮湿,湿度<美>沼泽中的肥沃高地"
hurl,"n.<俚>[棒球]用力或猛烈的投掷vt.用力投掷,愤慨地说出,丢下,推翻vi.猛投,猛掷"
hurricane,"n.飓风,狂风"
hypothesis,n.假设
hysterical," a歇斯底里的,异常兴奋的"
icon,"n.图标,肖像,偶像"
ideological,adj.意识形态的
ideology,n.意识形态
idiot,"n.白痴,愚人,傻瓜"
ignite,"v.点火,点燃"
illicit,adj.违法的
illiterate,"n.文盲adj.不识字的,没受教育的"
illuminate,"vt.照明,照亮,阐明,说明,使灿烂,以灯火装饰(街道等)vi.照亮"
imaginative,"adj.想象的,虚构的"
imitation,"n.模仿,效法,冒充,赝品,仿造物"
immerse,"vt.沉浸,使陷入"
immunize,"vt.使免疫,赋予免疫性,使成为无害"
impair,v.削弱
impart,"vt.给予(尤指抽象事物),传授,告知,透露"
imperative,"n.命令,诫命,需要,规则,祈使语气adj.命令的,强制的,紧急的,必要的,势在必行的,[语法]祈使的"
imperialism,"n.帝国主义,帝制"
imperialist,n.帝国主义者adj.帝国主义的
impetus,"n.推动力,促进"
impractical,"adj.不切实际的,昧于实际的"
imprison,"vt.监禁,关押v.监禁"
impromptu,"n.即席演出,即兴曲adj.即席的adv.即席地,未经准备地"
inaugurate,"vt.举行就职典礼,创新,开辟,举行开幕(落成、成立)典礼."
inborn,"adj.天生的,生来的,先天的"
incentive,n.动机adj.激励的
incidentally,"adv.附带地,顺便提及"
inclusive,
incompatible,"adj.性质相反的,矛盾的,不调和的"
incompetence,"n.无能力,不适当 [律]无行为能力,法律上无资格"
incomprehensive,"adj.范围狭小的,不了解的"
inconsistency,n.矛盾
incorporate,"adj.合并的,结社的,一体化的vt.合并,使组成公司,具体表现vi.合并,混合,组成公司vt.[律]结社,使成为法人组织"
incur,v.招致
indefinite,"adj.模糊的,不确定的,[语]不定的"
indicative,"adj.(～ of) 指示的,预示的,可表示的"
indignant,"adj.愤怒的,愤慨的"
indignation,"n.愤慨,义愤"
induction,"n.感应,感应现象,归纳"
inductive,"adj.诱导的,感应的"
indulge,v.纵容
inertia,"n.惯性,惯量"
infectious,"adj.有传染性的,易传染的,有感染力的"
infinity,"n.无限,无穷大"
inflict,v.造成
infringe,"v.破坏,侵犯,违反"
ingenious,"adj.机灵的,有独创性的,精制的,具有创造才能"
inhabit,"vt.居住于,存在于,占据,栖息"
inhibit," 抑制,约束,[化][医]抑制"
initiate,"vt.开始,发动,传授v.开始,发起"
inject,"vt.注射,注入"
inland,"adj.内陆的,国内的adv.在内地,向内地n.内地"
inlet,"n.进口,入口,水湾,小港,插入物"
innovation,"n.改革,创新"
innumerable,"adj.无数的,数不清的"
instalment,"n.分期付款,就职,装设"
installment,n.部分
instantaneous,"adj.瞬间的,即刻的,即时的"
institutional,adj.制度上的
instrumental,"adj.仪器的,器械的,乐器的"
insulate,"vt.使绝缘,隔离"
insurgency,"n.叛乱,叛乱状态,"
insurgent,adj.起义的
integral,"adj.完整的,整体的,[数学] 积分的,构成整体所需要的n.[数学] 积分,完整,部分"
intellect,n.智力
intelligible,adj.可理解的
intent,"n.意图,目的,意向,[律](犯罪或侵权行为的)故意adj.专心的,决心的,热心的"
interactive,adj.交互式的
intercourse,"n.交往,交流"
interim,"adj.中间的,临时的,间歇的n.中间时期,过渡时期,暂定"
intermediary,"n.仲裁者,调解者,中间物adj.中间的,媒介的"
intermittent,"adj.间歇的,断断续续的"
interrogation,"n.审问,问号"
intersection,"n.[数]交集,十字路口,交叉点"
intervene,"vi.干涉,干预,插入,介入,(指时间)介于其间v.干涉"
interwoven, interweave的过去分词
intolerance,"n.(尤指对别人的意见)不能忍耐,不容异说,偏狭,[医](对食物,药物等)不耐性"
intolerant,"adj.不宽容的,偏狭的"
intricate,"adj.复杂的,错综的,难以理解的"
intrigue,"n.阴谋,诡计vi.密谋,私通vt.激起...的兴趣,用诡计取得"
intrinsic,
intuition,"n.直觉,直觉的知识"
invalid,"n.病人,残废者adj.有病的,残废的"
invaluable,"adj.无价的,价值无法衡量的"
invariably,"adv.不变地,总是n.总是"
inventory,"n.详细目录,存货,财产清册,总量"
invert,"adj.转化的vt.使颠倒,使转化n.颠倒的事物"
investigator,n.调查人
investor,n.投资者
irony,"n.反话,讽刺,讽刺之事"
irrational,"adj.无理性的,失去理性的"
irregular,"adj.不规则的,无规律的"
irrespective,"adj.不顾的,不考虑的,无关的"
isle,"n.小岛,岛vt.使成为岛屿vi.住在岛屿上"
isolation,"n.隔绝,孤立,隔离,绝缘,离析"
ivory,n.象牙
jealousy,n.嫉妒
jelly,"n.果子冻,一种果冻甜品"
jeopardize,v.危害
jeopardise,"v.使受危险,危及"
jerk,"n.性情古怪的人,急推,猛拉,肌肉抽搐,(生理)反射,牛肉干vi.痉挛,急拉,颠簸地行进vt.猛拉"
jigsaw,n.竖锯vt.用竖锯锯
jog,"n.轻推,轻撞,漫步v.轻推,(使)蹒跚行进,(使)慢跑"
judicial,"adj.司法的,法院的,公正的,明断的"
judiciary,"adj.司法的,法院的n.司法部,司法官,审判员"
junction,"n.连接,接合,交叉点,汇合处"
junk,"n.垃圾,舢板"
juvenile,"adj.青少年的,幼稚的n.青少年,少年读物"
kidnap,"vt.诱拐(小孩),绑架,勒赎"
kidney,"n.肾,(动物可食用的)腰子,个性,性格"
kilowatt,n.[物]千瓦(功率单位)
knob,"n.(门,抽屉等的)球形捏手,节,瘤,旋钮,球形突出物,(煤,砂糖等的)小块vt.使有球形突出物vi.鼓起"
lace,"n.饰带,花边,缎带,鞋带vt.扎带子,扎,饰以花边vi.缚带子"
lame,"adj.跛足的,僵痛的,不完全的,金属薄片,不知内情的人,(辩解、论据等)无说服力的vi.变跛,瘸行vt.使成残废"
landmark,"n.(航海)陆标,地界标,里程碑,划时代的事,"
landmine,"n.[军]地雷,投伞水雷"
lash,"n.鞭子,鞭打,睫毛,责骂,讽刺vt.鞭打,摆动,扎捆,冲击,煽动,讽刺vi.猛击,急速甩动"
latitude,"n.纬度,范围,(用复数)地区,行动或言论的自由(范围)"
lawful,"adj.法律许可的,守法的,受自然规律支配的"
lawsuit,n.诉讼(尤指非刑事案件)
layman,n.外行
layoff,"n.临时解雇,操作停止,活动停止期间,失业期"
leaflet,"n.小叶,传单"
leftist,"n.左翼的人,左派,左撇子adj.左翼的,左撇子"
legalization,"n.合法化,得到法律认可"
legend,"n.传说,伟人传,图例 联想集团,中国最大的国有品牌微机制造商之一"
legislative,"adj.立法的,立法机关的n.立法机关"
legislator,n.立法者
legitimate,"adj.合法的,合理的,正统的v.合法"
lesbian,adj.(女性)同性恋的n.同性恋的女性
lever,"n.杆,杠杆,控制杆v.抬起"
levy,"n.征收,征税,征兵v.征收,征集,征用"
liability,"n.责任,义务,倾向,债务,负债,与assets相对"
liaison,"n.联络,(语音)连音"
lieutenant,"n.陆军中尉,海军上尉,副职官员"
lightweight,"n.轻量级选手,不能胜任者"
likelihood,"n.可能,可能性"
linear,"adj.线的,直线的,线性的"
linen,"n.亚麻布,亚麻制品,亚麻纤维制成的优质纸adj.亚麻布制的,亚麻的"
liner,"n.<美>班机,划线者,衬垫"
linger,"v.逗留,闲荡,拖延,游移"
lipstick,"n.<美> 口红,唇膏"
literal,"adj.文字的,照字面上的,无夸张的"
litter,"n.垃圾,(供动物睡眠或防冻用的)干草、树叶,(一)窝,轿,担架vt.乱丢,铺草,弄乱vi.产仔,乱丢垃圾"
livelihood,"n.生计,谋生"
locality,"n.位置,地点"
locomotive,"n.机车,火车头adj.运动的"
locust,"n.[动]蝗虫,蚱蜢,蝉"
lofty,"adj.高高的,崇高的,高傲的,高级的"
longitude,"n.经度,经线"
loom,"n.织布机,织机v.隐现,迫近"
lordship,"n.贵族身份(或权威),统治,支配"
lounge,"n.闲逛,休闲室,长沙发vi.闲荡,懒洋洋地躺卧vt.虚度光阴"
lubricate,vt.润滑v.加润滑油
luminous,"adj.发光的,明亮的"
lunar,"adj.月的,月亮的"
lure,v.引诱
magistrate,"n.文职官员,地方官员"
magnify,"vt.放大,扩大,赞美,夸大,夸张vi.有放大能力"
magnitude,"n.大小,数量,巨大,广大,量级"
majesty,"n.最高权威,王权,雄伟"
makeup,"n.天性,化妆品,补充,虚构,组成,结构,补考,体格"
malicious,"adj.怀恶意的,恶毒的"
mall,"n.购物商场,商业街,林荫路"
malpractice,n.玩忽职守
managerial,adj.管理的
maneuver,v.机动n.机动
manoeuvre,"n.[亦作maneuvre] 策略,调动v.用策略,调动,演习,(敏捷地)操纵"
manhood,n.成年
manifest,"n.载货单,旅客名单adj.显然的,明白的vi.出现vt.表明,证明"
mansion,"n.大厦,官邸,公寓(用复数,用于专有名词中)"
manuscript,"n.手稿,原稿"
marble,"n.大理石,(玩具)弹球.石弹子,雕刻品;adj.大理石的,冷酷无情的,坚硬的"
martyr,"n.烈士,殉教者v.杀害,折磨"
masculine,"adj.男性的,男子气概的,[语法] 阳性的n.男子,男孩"
massacre,"n.残杀,大屠杀v.残杀,集体屠杀"
masterful,adj.专横的
mastermind,v.策划
masterpiece,"n.杰作,名著"
mastery,n.掌握
maternity,"n.母性,母道adj.孕妇的,产妇的,产科的"
maturity,"n.成热,完备,(票据)到期,成熟"
maximize,"vt.取...最大值,最佳化"
meadow,"n.草地,牧场"
measurable,adj.可测量的
mechanics,"n.(用作单数)机械学、力学,(用作复数)技巧,结构"
mediate,"v.仲裁,调停,作为引起...的媒介,居中调停"
mediator,"n.调停者,仲裁人,[宗]中保(指耶稣,<<圣经.新约>>中称他是上帝和人之间的中保)"
Medicare,
medieval,"adj.中世纪的,仿中世纪的,老式的,<贬>原始的"
melody,n.悦耳的音调
memorandum,"n.备忘录,便笺,便函,买卖契约书"
memorize,"v.[亦作memorise] 记住,记忆"
menace,"n.威胁,危险物v.恐吓,危及,威胁"
mercury,"n.水银,汞,[罗神]墨丘利神(众神的信使)"
merge,"v.合并,并入,结合,吞没,融合"
merger,"n.合并,归并"
metallic,adj.金属(性)的
methodology,"n.方法学,方法论"
metropolitan,"adj.首都的,主要都市的,大城市"
midst,n.中间 prep.在...中间
midwife,"n.助产士,接生员,产婆"
migrant,"n.候鸟,移居者"
milestone,"n.里程碑,里程标,重要事件,转折点"
militant,"adj.好战的,积极从事或支持使用武力的"
militia,n.民兵
milky,"adj.牛奶的,乳状的,乳白色的"
mingle,v.(使)混合
miniature,"n.缩小的模型,缩图,缩影adj.微型的,缩小的"
minibus,"n.中客车,小型公共汽车(我国俗称面包车,乘员10人左右)"
minimal,"adj.最小的,最小限度的"
minimize,vt.将...减到最少v.最小化
minimise,
ministerial,adj.部的
mint,"n.薄荷,薄荷糖,造币厂,大量,来源v.铸造(硬币)"
misery,
misfortune,"n.不幸,灾祸"
misguide,vt.误导
missionary,"adj.传教的,传教士的n.传教士"
mistress,"n.主妇,女主人,女能人,情妇"
mob,"n.(集合词)暴徒,乌合之众,(盗贼等的)一群v.成群暴动,聚众滋扰"
mobilize,v.动员
mobilise,"v.(=mobilize)动员,赋予可动性"
mock,"v.嘲笑,骗,挫败,嘲弄adj.假的n.嘲弄,模仿,仿制品"
moderator,n.缓和剂
module,"n.模数,模块,登月舱,指令舱"
momentary,"adj.瞬间的,刹那间的"
momentum,"n.动力,要素"
monetary,"adj.货币的,金钱的"
monopoly,"n.垄断,垄断者,专利权,专利事业"
mortal,"n.凡人,人类adj.必死的,致命的,人类的,临终的adj.<口>极端的,非常大(长)的"
mortgage,n.抵押v.抵押
motel,n.汽车旅馆
motherhood,"n.母性,为母之道,母亲身份,母亲们(集合称)"
mountainous,"adj.多山的,山一般的,巨大的"
mourn,"v.哀悼,忧伤,服丧"
muddy,"adj.多泥的,泥泞的"
multicultural,
multilateral,"adj.多边的,多国的"
multinational,"adj.多国的,跨国公司的,多民族的n.多国籍公司,跨国公司"
multitude,"n.多数,群众"
municipal,"adj.市政的,市立的,地方性的,地方自治的"
murmur,"n.低沉连续的声音,咕哝,怨言,低语v.发低沉连续的声音,发怨言,低声说,低语"
muscular,"adj.肌肉的,强健的"
mute,"n.哑巴,哑音字母,[律]拒不答辩的被告,弱音器adj.哑的,无声的,沉默的vt.减弱...的声音vi.排泄"
mutter,"n.咕哝,嘀咕v.咕哝,嘀咕"
naive,adj.天真的
nationalism,"n.民族主义,国家主义,民族之特性,民族独立运动"
nationalist,"n.国家主义者,民族主义者"
navigation,"n.航海,航空,导航,领航,航行"
necessitate,v.成为必要
neglectful,adj.忽略的
negligible,"adj.可以忽略的,不予重视的"
negotiable,adj.可通过谈判解决的
neutralize,v.压制
neutralise,"v.使中立,中和"
nickname,"n.诨号,绰号,昵称vt.给...取绰号,给...起浑名"
nil,
nominal,"adj.名义上的,有名无实的,名字的,[语]名词性的n.名词性词"
nominate,"vt.提名,推荐,任命,命名"
nominee,"n.被提名的人,被任命者"
nonetheless,"adv.虽然如此,但是"
non-profit,
normalize,v.规格化
notable,"adj.值得注意的,显著的,著名的"
notation,n.符号
noteworthy,"adj.值得注目的,显著的"
notorious,adj.声名狼籍的
notwithstanding," prep.虽然,尽管adv.尽管,还是 conj.虽然,尽管"
novelty,"n.新颖,新奇,新鲜,新奇的事物"
numerical,"adj.数字的,用数表示的adj.数字的,用数字表示的"
nurture,"n.养育,教育,教养,营养品vt.养育,给与营养物,教养"
nutrition,"n.营养,营养学"
oath,"n.誓言,宣誓,诅咒"
obedience,"n.服众,顺从"
obedient,"adj.服从的,孝顺的"
obese,"adj.肥胖的,肥大的"
obesity,"n.肥胖,肥大"
obscene,"adj.淫秽的,猥亵的"
obscure,"adj.暗的,朦胧的,模糊的,晦涩的vt.使暗,使不明显"
occupational,"adj.职业的,占领的"
odor,"n.气味,名声"
odour,"n.<主英>气味,香味,臭味,意味,名声"
offset,"n.偏移量,抵销,弥补,分支,平版印刷,胶印vt.弥补,抵销,用平版印刷vi.偏移,形成分支"
offspring,"n.(单复数同形)儿女,子孙,后代,产物"
olive,"n.橄榄树,橄榄叶,橄榄枝,橄榄色 Olive 奥利夫(女子名)"
omelette,n.煎蛋
omelet,n.煎蛋卷
omission,n.冗长
onset,"n.攻击,进攻,有力的开始,肇端n.[医]发作"
onward,"adj.向前的adv.向前,在前面"
onwards,"adv.向前地,在先地"
operative,"adj.运转着的,有效验的,手术的,实施的"
opinionated,"adj.固执己见的,武断的"
opium,n.鸦片vt.用鸦片处理
oppress,"vt.压迫,压抑"
optic,"adj.眼的,视觉的,光学上的"
optimism,"n.乐观,乐观主义"
optimum,n.最适宜adj.最适宜的
oracle,"n.[宗](古希腊)神谕,预言,神谕处,神使,哲人,圣贤 美国ORACLE公司,主要生产数据库产品,也是主要的网络计算机的倡导者"
orient,"n.东方,东方诸国(指地中海以东各国)adj.东方的,上升的,灿烂的vi.适应形势,向东vt.使朝东,使适应,确定方向"
oriental,"n.东方人(尤指中国人和日本人)adj.东方诸国的,亚洲的,东方的,(珍珠等)最优质的"
orientation,"n.方向,方位,定位,倾向性,向东方"
originate,"vt.引起,发明,发起,创办vi.起源,发生"
orthodox,"adj.正统的,传统的,习惯的,保守的,东正教的"
oust,"vt.剥夺,取代,驱逐"
outbreak,"n.(战争的)爆发,(疾病的)发作"
outdate,vt.使过时
outfit,"n.用具,配备,机构,全套装配,vt.配备,装备vi.得到装备"
outflow,"n.流出,流出物"
outgoing,"n.外出,开支,流出adj.即将离职的,对人友好的 喜欢外出的"
outpost,"n.前哨,边区村落"
outrage,"n.暴行,侮辱,愤怒vt.凌辱,引起...义愤,强奸"
outreach,"v.到达顶端,超越"
overflow,"n.溢出,超值,泛滥,充满,洋溢v.(使)泛滥,(使)溢出,(使)充溢"
overhear,"vt.无意中听到,偷听"
overlap,v.(与...)交迭
overpass,"n.<美>天桥,陆桥vt.胜过,通过,忽视"
oversee,"v.俯瞰,监视,检查,视察"
oversight,"n.勘漏,失察,疏忽,失败,小心照顾"
overstate,"vt.夸大的叙述,夸张"
overt,"adj.明显的,公然的"
overthrow,"n.推翻,打倒,扔得过远得球vt.打倒,推翻,颠覆"
overtime,"n.超时,加班,延长时间adj.超时的,加班的adv.加班地vt.使超时"
overturn,"n.倾覆,破灭,革命vt.推翻,颠倒vi.翻倒n.翻转,毁灭"
overwhelming,"adj.压倒性的,无法抵抗的"
owl,"n.[动]猫头鹰,枭,惯于晚上活动的人 Object Window Library,Borland C++ 的类库"
oxide,n.[化]氧化物
ozone,"n.新鲜的空气,[化]臭氧"
pact,"n.合同,公约,协定"
pamphlet,n.小册子
paperback,"n.平装本,纸面本"
parachute,n.降落伞
paradise,n.天堂
paradox,"n.似非而是的论点,自相矛盾的话"
paralyze,"vt.使瘫痪,使麻痹"
paralyse,"v.使麻痹,使瘫痪,使无助"
parameter,"n.参数,参量,<口>起限定作用的因素"
parasite,"n.寄生虫,食客"
parental,"adj.父母亲的,做双亲的"
parliamentary,adj.议会的
participant,"n.参与者,共享者adj.参与的"
partition,"n.分割,划分,瓜分,分开,隔离物vt.区分,隔开,分割"
passerby,"n.过路人,行人"
pastime,"n.消遣,娱乐"
pastry,"n.面粉糕饼,馅饼皮"
pasture,"n.牧地,草原,牧场v.放牧,牧(牛、羊)等,吃草"
patent,"n.专利权,执照,专利品adj.特许的,专利的,显著的,明白的,新奇的vt.取得...的专利权,请准专利"
pathetic,"adj.可怜的,悲惨的"
patriot,n.爱国者
patriotic,"adj.爱国的,有爱国心的"
patriotism,"n.爱国心,爱国精神"
patrol,"v.出巡,巡逻n.巡逻"
patron,"n.(对某人,某种目标,艺术等)赞助人,资助人"
peanut,n.花生
pearl,n.珍珠 Pearl 珀尔(女子名)
peculiarity,"n.特性,怪癖"
pedal,n.踏板v.踩...的踏板
pedestrian,"n.步行者adj.徒步的,呆板的,通俗的"
peel,"v.剥,削,剥落"
peg,"n.钉,栓,桩,销子,借口vt.钉木钉,固定,限制vi.坚持不懈地工作 Peg 佩格(女子名)"
pendulum,"n.钟摆,摇锤"
penguin,n.企鹅
peninsula,n.半岛
pensioner,"n.领年金者,跟班"
perfume,"n.香味,芳香,香水vt.使发香,洒香水于,发香味"
periodic,"adj.周期的,定期的"
perish,"vi.毁灭,死亡,腐烂,枯萎vt.毁坏,使麻木"
permeate,"vt.弥漫,渗透,透过,充满vi.透入"
permissible,"adj.可允许的,可容许程度的"
perpetual,adj.永久的
perplex,v.困惑
persecution,"n.迫害,烦扰"
persistent,adj.持久稳固的
persuasive,"n.说服者,劝诱adj.善说服的"
pervasive,adj.普遍深入的
pest,n.有害物
petition,"n.请愿,情愿书,诉状,陈情书v.请求,恳求,请愿"
petitioner,n.请求者
petrochemical,adj.石化的n.石化产品
petty,"adj.小的,不重要的,小规模的,小型的,细微的,小器的,卑鄙的"
phoenix,"n.凤凰,长生鸟,完人,完美之物"
physiological,"adj.生理学的,生理学上的"
pilgrim,"n.圣地朝拜者,朝圣"
pipeline,"n.管道,传递途径"
pirate,"n.海盗,盗印者,盗版者,侵犯专利权者vt.盗印,盗版,掠夺,翻印vi.做海盗"
planetary,n.行星的
plaster,"n.石膏,灰泥,膏药,橡皮膏vt.涂以灰泥,敷以膏药,减轻,粘贴,重创"
plateau,"n.高地,高原(上升后的)稳定水平(或时期、状态)"
plaza,"n.广场,露天汽车停车场,购物中心"
plea,"n.恳求,请求,辩解,藉口"
plead,"vi.辩护,恳求vt.为...辩护,借口,托称"
plight,"n.情况,状态,困境,盟誓(婚姻)vt.保证,约定"
poke,"n.刺,戳,懒汉,袋子vt.戳,捅,拨开,刺vi.戳,刺,捅,伸出,刺探,闲荡"
polar,"adj.[天]两极的,极地的,南辕北辙的,南极的,(北极星似的)指引的,极性的,北极的n.极线,极面"
pollutant,n.污染物质
polytechnic,adj.工艺的n.工艺学校
ponder,"v.沉思,考虑"
populate," 板上组装;v.使人民居住,移民"
porch,"n.门廊,走廊"
porridge,"n.麦片粥,粥,<俚>服刑"
portfolio,n.部长职务
portray,v.描绘
posture,"n.(身体的)姿势,体态,状态,情况,心境,态度v.令取某种姿势,摆姿势,作出姿态"
practicable,"adj.能实行的,行得通的,可以实行的"
preach,v.鼓吹
precede,"v.领先(于),在...之前,先于"
precedent,n.先例
preclude,n.排除
predecessor,"n.前辈,前任,(被取代的)原有事物"
prediction,"n.预言,预报"
predominant,"adj.卓越的,支配的,主要的,突出的,有影响的"
premature,"adj.未成熟的,太早的,早熟的"
premier,"adj.第一的,首要的n.总理"
premise,"n.[逻][法]前提,(企业,机构等使用的)房屋连地基vt.提论,预述,假定vi.作出前提"
premium,"n.额外费用,奖金,奖赏,保险费,(货币兑现的)贴水"
prescription,"n.指示,规定,命令,处方,药方"
preservation,n.保存
preside,v.主持
presidential,adj.总统的
prestige,"n.声望,威望,威信"
presume,"vt.假定,假设,认为"
presumption,n.假定
pretext,"n.借口,托辞v.借口"
prevalent,"adj.普遍的,流行的"
preview,"n.事先查看,[计]预览vt.事先查看,预展,预演"
prey,"n.被掠食者,牺牲者,掠食vi.捕食,掠夺,折磨"
privacy,"n.独处而不受干扰,秘密"
privileged,"adj.有特权的,有特别恩典的"
probability,"n.可能性,或然性,概率"
problematic,"adj.问题的,有疑问的"
problematical,"adj.问题的,有疑问的"
proceeding,"n.行动,进行,[pl.] 会议录,学报"
profitable,adj.有利可图的
profound,"adj.深刻的,意义深远的,渊博的,造诣深的"
prolong,"vt.延长,拖延"
prone,adj.倾向于
propaganda,"n.宣传,[天主教]传道总会"
propagate,"v.繁殖,传播,宣传"
propel,"vt.推进,驱使"
prophet,"n.先知,预言者,提倡者"
proposition,"n.主张,建议,陈述,命题"
prose,n.散文
prosecute,"vt.实行,从事,告发,起诉vi.告发,起诉,作检察官"
prosecution,"n.进行,经营,检举,起诉"
prospective,adj.预期的
prototype,n.原型
provincial,adj.省的
provocative,adj.煽动的n.刺激物
proximity,"n.接近,亲近"
prune,v.剪除
psychiatrist,"n.精神病医师,精神病学家"
publicize,v.宣扬
pudding,"n.布丁(一种以面粉,牛奶,鸡蛋等为基料的糊壮甜食)"
pumpkin,n.南瓜
punctuality,n.准时
punctuate,"v.加标点于,不时打断vi.使用标点,加标点"
purity,"n.纯净,纯洁,纯度"
pursuit,n.追击
qualitative,"adj.性质上的,定性的"
quantify,vt.确定数量v.量化
quantitative,"adj.数量的,定量的"
quart,n.夸脱(容量单位)
quarterly,"n.季刊adj.一年四次的,每季的adv.每季地"
quartz,n.石英
queer,"n.同性恋者adj.奇怪的,可疑的,不舒服的vt.搞糟n.同性恋者"
quench,"vt.结束,熄灭,淬火vi.熄灭,平息"
questionnaire,"n.调查表,问卷"
quota,"n.配额,限额"
racecourse,"n.跑马场,赛马场"
racket,"n.球拍,喧闹纷乱v.过着花天酒地的生活"
radiant,"adj.发光的,辐射的,容光焕发的"
radiate,"vt.放射,辐射,传播,广播vi.发光,辐射,流露adj.有射线的,辐射状的"
radioactive,"adj.放射性的,有辐射能的"
radium,n.[化]镭
radius,"n.半径,范围,辐射光线,有效航程,范围,界限"
random,"n.随意,任意adj.任意的,随便的,胡乱的adv.胡乱地"
rap,"n.叩击,轻拍,轻敲,斥责vt.敲,拍,打,厉声说出,斥责,使着迷vi.敲击,交谈 [军] Rocket Assisted Projectile,火箭助推炮弹"
rape,"n.掠夺,强奸,葡萄渣,油菜vt.掠夺,强奸"
rash,"adj.轻率的,匆忙的,卤莽的n.[医]皮疹"
rating,"n.等级级别(尤指军阶),额定,责骂,申斥"
reactionary,"adj.反作用的,反动的n.反动分子"
realism,n.现实主义
reassure,"vt.使...安心,再保证,使...恢复信心,打消...的疑虑"
rebellion,"n.谋反,叛乱,反抗,不服从"
rebound,n.回弹v.回弹
recede,v.后退
receptor,"n.接受器,感受器,受体"
recipe,n.处方
recipient,"adj.容易接受的,感受性强的n.容纳者,容器"
reciprocal,"adj.互惠的,相应的,倒数的,彼此相反的n.倒数,互相起作用的事物"
recite,"v.背诵,朗读,叙述,[律]书面陈述(事实)"
reckless,adj.不计后果的
reclaim,"vt.要求归还,收回,开垦"
reconciliation,"n.和解,调和,顺从"
recount,v.叙述
recruitment,"n.征募新兵,补充"
rectangular,"adj.矩形的,成直角的"
rectify,"vt.矫正,调整,[化]精馏"
recur,"vi.复发,重现,再来"
recyclable,
redundant,adj.多余的
reel,"n.(棉纱,电线等的)卷轴,(磁带等的)一盘,旋转,蹒跚vt.卷...于轴上,使旋转vi.蹒跚地走,旋转,眩晕,骚乱,退缩,摇晃"
referee,"n.仲裁人,调解人,[体]裁判员v.仲裁,裁判"
refinery,n.精炼厂
refrain,"n.重复,叠句,[乐]副歌vi.节制,避免,制止"
refreshment,"n.(常pl.) 点心,饮料,精力恢复,爽快"
refuge,"n.庇护,避难,避难所"
refund,"v.退还,偿还n.归还,偿还额,退款"
refute,"vt.驳倒,反驳"
regime,"n.政体,政权,政权制度"
regiment,"n.团,大群v.把...编组,把...编成团,管辖"
regulatory,adj.调整的
rehearsal,"n.排演,演习,预演,试演"
rehearse,"vt.预演,排演,使排练,复述,练习,背诵,作假vi.排练,练习,演习"
reign,"vi.统治,支配,盛行,占优势n.统治,统治时期,支配"
