abandon,"vt.放弃,遗弃;n.放任,狂热"
neat,"adj.整洁的,灵巧的,优雅的,(酒)纯的,未搀水的"
necessary,"n.必需品adj.必要的,必需的,必然的"
necessity,"n.必要性,需要,(常 pl.) 必需品"
neck,"n.脖子,颈,颈壮物"
necklace,n.项链
necktie,n.领带
need,"n.需要,必需,必需品,要求,贫困vt.需要 modalv.必要,必须"
needle,n.针
negotiate,"v.(与某人)商议,谈判,磋商,,买卖,让渡(支票、债券等),通过,越过"
negotiation,"n.商议,谈判,流通"
neighbour,n.邻居(美作:neighbor)
neighbourhood,n.邻居关系(美作:neighborhood)
neighborhood,"n.附近,邻近"
nephew,"n.侄子,外甥"
niece,"n.侄女,甥女"
net,"n.网,网络,网状物,净利,实价adj.净余的,纯粹的vt.用网捕,净赚,得到vi.编网 [域] Nerwork operations and service centers,网络服务商"
network,"n.网络,网状物,广播网"
nine," num.九,九个"
ninth," num.第九,九分之一"
nineteen, num.十九
ninety, num.九十
noble,"adj.高尚的,贵族的,高贵的n.贵族"
nod,"v.点头,点... n.点头"
none,"adv.决不,毫不 pron.一个也没有,毫无"
no,"n.否定,投反对票者adj.没有,不许,反对adv.不,并不,毫不 [域] Norway ,挪威"
nor, conj.也不
not,adv.不
normal,"n.正规,常态,[数学]法线adj.正常的,正规的,标准的"
northern,"adj.北方的,北部的"
eastern,"adj.东方的,东部的"
western,"adj.西的,西方的,来自西方的人,有西方特征的"
southern,"adj.南的,南方的"
note,"n.笔记,短信,(外交)照会,注解,注释,票据,纸币,音符vt.注意,记录,笔记"
notice,"n.通知,布告,注意v.注意到"
novel,"n.小说,长篇故事adj.新奇的,新颖的,异常的"
novelist,n.(长篇)小说家
November,
now,"adv.现在,目前,此刻,立刻,马上n.现在,如今 conj.既然"
nowadays,"adv.现今,现在"
nowhere,"adv.无处,到处都无"
nuclear,"adj.[核]核子的,原子能的,核的,中心的"
numb,adj.麻木的v.失去知觉
nurse,"n.护士,保姆vt.护理,看护v.照料"
nursery,n.托儿所
nursing,"n.看护,养育"
nut,"n.坚果,螺母,螺帽,难解的问题"
number,"n.数,数字,数量,号码,算术,诗,韵律v.遍号码,共计...,计入,计算,算入"
nutrition,"n.营养,营养学"
nylon,n.尼龙
obey,"v.服从,顺从"
object,"n.物体,目标,宾语,对象vi.反对,拒绝,抗议vt.提出...来反对"
observe,"vt.观察,观测,遵守,评述,说"
observation,"n.观察,观测,[pl.] 观察资料(或报告)"
obtain,"vt.获得,得到"
obvious,"adj.明显的,显而易见的"
occasionally,"adv.有时候,偶而"
occupy,"vt.占,占用,占领,占据"
occupation,"n.职业,占有,占有(房屋等)期间"
occur,"vi.发生,出现"
October,
offence,"n.犯罪,冒犯,违反,罪过,过错n.[军] 攻击"
offend,"v.犯罪,冒犯,违反,得罪,使...不愉快"
defend,"vt.防护,辩护,防卫,[律]作...的辩护律师"
offence,"n.犯罪,冒犯,违反,罪过,过错n.[军] 攻击"
defence,"n.防卫,防卫设备n.[律](被告的)答辩、辩护"
offensive,"adj.讨厌的,无礼的,攻击性的n.进攻,攻势"
defensive,"adj.防御用的,自卫的n.防御"
offer,"n.出价,提议,意图vt.提供,出价,贡献,使出现,企图,演出vi.(机会、时机等)出现,献祭,提议"
officer,"n.政府官员,军官,警官,船长vt.指挥"
offshore,"adj.向海面吹的,离岸的,海面上的"
oilfield,
petrol,n.<英>汽油(=<美>gasoline)
Olympic,
omelette,n.煎蛋
onion,"n.洋葱vt.加洋葱于,因洋葱掉泪"
open,"n.公开,户外,空旷adj.开着的,敞开的,(车等)无篷的,开阔的,营业着的,公开的,坦率的,未决定的vt.打开,公开,开放vi.展开,开始,展现"
opener,"n.开启的人,开始者"
opening,"n.开,开放,开始,口子,穴,通路,空缺,机会adj.开始的,开幕的"
opera,n.歌剧
operate,"v.操作,运转,开动,起作用,动手术,开刀n.[军]作军事行动"
operation,"n.运转,操作,实施,作用,业务,工作,手术,军事行动"
operator,"n.操作员,工作者,(电话)接线员,报务员,手术员,行家,经营者,算子"
opinion,"n.意见,看法,主张,判断,评价"
oppose,"vt.反对,使对立,使对抗,抗争vi.反对"
opposite,"adj.相对的,对面的,对立的,相反的,对等的,对应的n.相反的事物"
opportunity,"n.机会,时机"
optimistic,adj.乐观的
optimism,"n.乐观,乐观主义"
pessimism,"n.悲观,悲观主义"
optimist,"n.乐天派,乐观者"
pessimist,"n.悲观论者,悲观主义者"
pessimistic,"adj.悲观的,厌世的"
optional,"adj.可选择的,随意的"
oral,adj.口头的
orange,"n.柑,桔,橙,橙色"
orbit,"n.轨道,势力范围,生活常规,眼眶vt.绕...轨道而行vi.进入轨道,沿轨道飞行,盘旋"
order,"n.次序,顺序,正常(工作)状态,秩序,会议规则,命令,定购,定单vt.命令,定购,定制"
ordinary,"adj.平常的,普通的,平凡的n.[律] 推事,<英>[宗]罪犯的忏悔牧师"
organ,"n.[机]元件,机构,机关,机关报 [乐]风琴,管风琴,嗓音 [生物]器官"
organise,"vt.组织,创办"
organize,"vt.组织,使有机化,给予生机vi.组织起来"
organiser,
organizer,"n.组织者,建立者,筹办者"
organization,"n.组织,机构,团体"
origin,"n.起源,由来,起因,出身,血统,[数]原点"
original,"adj.最初的,原始的,独创的,新颖的n.原物,原作"
other,"adj.其他的,另外的,从前的 pron.其他的,他人,另外一个adv.另外地,不同地"
otherwise,"adv.另外,否则,不同地,别的方式adj.另外的,其他方面的"
out,"adj.外面的,下台的,出局的adv.在外,出声地,显露出来地,明显地,从头至尾地n.外面,外出,外观vt.赶出,击倒,使退场vi.外出,暴露 prep.通过"
outcome,"n.结果,成果"
outdoors,"n.户外adv.在户外,在野外adj.=outdoor"
outing,"n.外出,旅行,散步"
outline,"n.大纲,轮廓,略图,外形,要点,概要vt.描画轮廓,略述"
outside,"n.外面,外表,外界adj.外面的,外表的,外界的adv.在外面,外表,出界 prep.在...外"
outspoken,adj.坦率直言的
outward,"adj.外面的,外表的,公开的,向外的,外出的adv.向外,在外,表面上n.外表,周围世界"
outwards,adv.向外地
outer,"adj.外部的,外面的,远离中心的n.(射击)环外命中"
output,"n.产量,输出,输出量"
outstanding,"adj.突出的,显著的"
oval,"adj.卵形的,椭圆的n.卵形,椭圆形"
over,"adv.结束,越过,从头到尾 prep.在...之上,越过adj.上面的vt.额外的东西,越过n.额外的东西"
overcoat,n.外套大衣
overweight,n.超重
overcome,"vt.战胜,克服,胜过,征服vi.得胜"
oversleep,v.(使)睡过头
overhead,"adj.在头上的,高架的n.企业一般管理费用,天花板adv.在头顶上,在空中,在高处"
overseas,"adv.海外adj.外国的,海外的"
overlook,"vt.俯瞰,耸出,远眺,没注意到n.眺望,俯瞰中的景色"
overdo,"vt.做得过分,过度,夸张,做作,使过火vi.过火"
owe,"vt.欠(债等),受到...的思想,感激,把...归功于v.欠,应感激,应该把...归功于(to)vi.欠钱"
own,"adj.自己的,特有的,(不用所有格)嫡亲的,同胞的vt.拥有,自认,承认vi.承认"
owner,"n.所有者,业主"
ownership,"n.所有权,物主身份"
ox,"n.牛,公牛"
oxygen,n.[化]氧
pace,"n.(一)步,速度,步调,步法,步态vi.踱步,缓慢的走vt.用步测,踱步于,(马)溜花蹄"
pack,"n.包裹,<贬>一群,一副,背包,包装vt.包装,捆扎,塞满,压紧,挑选vi.包装货物,挤,群集,被包装 背包"
package,"n.包裹,包"
packet,"n.小包裹,小捆;v.包装"
paddle,"n.短桨,划桨,明轮翼vi.划桨,戏水,涉水vt.用桨划,搅,拌"
pain,"n.痛苦,疼,痛,劳苦,努力vt.使痛苦"
painful,"adj.疼痛的,使痛苦的"
paint,"n.油漆,颜料,涂料v.油漆,(用颜料等)画,绘,描绘,逼真地描述"
painter,"n.画家,油漆匠"
painting,"n.上油漆,着色,绘画,油画v.描绘"
palace,"n.宫,宫殿"
pale,"n.栅栏,界线,范围,(围篱用的)尖板条adj.苍白的,暗淡的,无力的vi.变苍白,失色vt.使变苍白,使失色,用栅栏围"
pan,"n.平底锅,盘子,面板 Pan <希神>潘(半人半羊的山林和畜牧之神)"
pancake,n.薄烤饼
panda,"n.熊猫,黑白相间的熊类"
panic,"n.惊慌,恐慌,没有理由的"
paperwork,n.文书工作
paragraph,"n.(文章)段,节,段落"
parallel,"adj.平行的,相同的,类似的,并联的n.平行线,平行面,类似,相似物v.相应,平行"
parcel,"n.小包,包裹vt.打包,捆扎"
pardon,"vt.原谅,宽恕n.原谅,宽恕"
park,"n.公园,停车场,炮场vt.停放(汽车等)"
parking,n.停车adj.停车的
parking lot,
parrot,"n.鹦鹉,学舌者,机械模仿别人的人vt.学舌"
part,"n.部分,局部,零件,角色vt.分开,分离,分配vi.分开,断裂,分手adv.部分地,有几分adj.部分的,局部的"
partly,"adv.部分,几分"
part-time,
particular,"n.细节,详细adj.特殊的,特别的,独特的,详细的,精确的,挑剔"
partner,"n.合伙人,股东,舞伴,伴侣vt.与...合伙,组成一对vi.做伙伴,当助手"
pass,"n.经过,关口,途径,护照,通行证,入场券,传球,及格vt.通过,审查通过,忽略,传递vi.经过,变化,流通,宣判,被忽略,终止,传递,不叫牌"
passenger,"n.乘客,旅客"
passer-by,
passage,"n.通过,经过,通道,通路,(一)段,(一)节"
passive,adj.被动的
passport,n.护照
patent,"n.专利权,执照,专利品adj.特许的,专利的,显著的,明白的,新奇的vt.取得...的专利权,请准专利"
path,"n.小路,小径,路线,轨道,通道"
patience,"n.耐性,忍耐 Patience 佩兴斯(女子名)"
patient,"n.病人,患者adj.忍耐的,耐心的"
pattern,"n.模范,式样,模式,样品,格调,图案vt.模仿,仿造,以图案装饰vi.形成图案"
pause,"n.中止,暂停,休止符vi.暂停,中止,停顿,踌躇n.暂停"
pay,"n.薪水,工资v.支付,交纳,给予,有利,值得,合算"
pea,
peanut,n.花生
peace,"n.和平,和睦,安宁,静寂vi.安静下来"
peaceful,"adj.和平的,平静的,安宁的,爱好和平的"
peach,"n.桃子,桃树,桃色,<美俚>受人喜欢的人(或物)vt.告发vi.告密"
pear,"n.梨子,梨树"
peasant,"n.农夫,乡下人"
pedestrian,"n.步行者adj.徒步的,呆板的,通俗的"
penny,"n.便士,<美> 分"
pension,"n.养老金,退休金"
pepper,n.胡椒粉
percentage,"n.百分数,百分率,百分比"
perfect,"n.完成式adj.完美的,全然的,理想的,正确的,熟练的,精通的完成式的vt.使完美,修改,使熟练"
perform,"vt.履行,执行,表演,演出v.完成任务"
performance,"n.履行,执行,成绩,性能,表演,演奏"
performer,n.表演者
perfume,"n.香味,芳香,香水vt.使发香,洒香水于,发香味"
period,"n.时期,学时,节,句点,周期,(妇女的)经期adj.过去某段时期的int.没有了"
permanent,"adj.永久的,持久的"
permit,"n.通行证,许可证,执照v.许可,允许,准许"
permission,"n.许可,允许"
personal,"adj.私人的,个人的,亲自的,容貌的,身体的,人身的,针对个人的adj.[语法]人称的"
persuade,"v.说服,劝说,(使)相信,劝某人做(不做)某事"
persuasion,"n.说服,说服力"
pest,n.有害物
pet,"n.宠物,受宠爱的人,不悦adj.宠爱的,亲昵的vt.宠爱vi.拥抱,爱抚,生气,发脾气"
phenomenon,n.现象
photograph,n.照片
photographer, 摄影师;n.摄影师
phrase,"n.短语,习语,惯用语,成语,措词vt.用短语表达"
word,"n.字,词,话,消息,诺言,命令vt.为...措辞"
phrase,"n.短语,习语,惯用语,成语,措词vt.用短语表达"
sentence,"n.句子,判决,宣判,文句vt.宜判,判决"
physical,"adj.身体的,物质的,自然的,物理的n.体格检查"
physical education,
PE,
physician,"n.医师,内科医师"
physicist,"n.物理学者,唯物论者"
physics,n.物理学
piano,n.钢琴
pianist,"n.钢琴家,钢琴演奏家"
pick,"n.精选,掘,鹤嘴锄vt.摘,掘,凿,挑选,挖,挑剔vi.摘,掘,凿,挖,挑选v.拾取"
picnic,n.野餐vi.(去)野餐
panic,"n.惊慌,恐慌,没有理由的"
clinic,"n.门诊部,临床"
picnic,n.野餐vi.(去)野餐
picture,"n.画,图画,照片,像,美景,描述,相似物,化身vt.画,描绘"
pie,"n.馅饼,杂乱,喜鹊,爱说话的人vt.弄乱"
pierce,"vt.刺穿,刺破,穿透,突破,深深感动"
pile,"n.堆,大堆,高大建筑,<美口>大量钱财,<美>[核]反应堆,[电]电池组vi.堆起,堆积,积累,挤vt.堆于,累积,堆叠,打桩于,用桩支撑"
pill,"n.药丸,口服避孕药,弹丸"
pillow,"n.枕头,枕垫"
pilot,"n.飞行员,领航员,引水员vt.驾驶(飞机等),领航,引水v.驾驶"
pimple,"n.[医]丘疹,面泡,疙瘩"
pin,"n.钉,销,栓,大头针,别针,腿vt.钉住,别住,阻止,扣牢,止住,牵制"
pine,"n.松树,树木v.消瘦,憔悴,渴望,渴慕"
pineapple,"n.凤梨,菠萝"
pink,"n.粉红色,石竹花,化身,极致,精华adj.粉红的vt.刺,扎,刺痛,使变粉红色vi.变粉红色"
pioneer,"n.先驱,倡导者,先遣兵,先锋"
pipe,"n.管,导管,烟斗,管乐器,笛声vt.以管输送,吹哨子vi.吹笛,尖叫"
pity,"v.(觉得)可怜n.憾事,怜悯,同情"
place,"n.地方,地点,位置,职位,处境,住所,地位vt.放置,寄予,任命vi.名次列前"
plain,"n.平原,草原adj.简单的,明白的,平常的,清晰的,普通的,朴素的adv.清楚地n.[计] 无格式"
planet,n.[天]行星
plastic,"n.塑胶,可塑体,塑料制品,整形adj.塑胶的,塑造的,有可塑性的,造形的,(外科)整形的"
plate,"n.盘子,金属板,图版,金银餐具vt.镀(金,银等),电镀,给...装钢板"
platform,"n.(车站)月台,讲台,讲坛 平台"
play,"n.游戏,比赛,运动,赌博,剧本v.玩,扮演,播放,进行比赛v.播放"
playroom,"n.游戏室,娱乐室"
player,"n.做游戏的人,比赛者,演员,演奏者,表演者"
playground,"n.运动场,操场"
playmate,"n.玩伴,游伴"
pleasant,"adj.令人愉快的,舒适的"
pleasure,"n.愉快,快乐,乐事,乐趣,意志,愿望"
plenty,"n.丰富,大量"
plot,"n.小块土地,地区图,图,秘密计划(特指阴谋),(小说的)情节.结构vt.划分,绘图,密谋vi.密谋,策划"
plug,"vt.堵,塞,插上,插栓n.塞子,插头,插销"
plus," prep.加上adj.正的,加的"
pocket,"n.衣袋,口袋,钱,财vt.装...在口袋里,隐藏(感情),据为己有,击...入袋adj.袖珍的,小型的"
poem,"n.诗,象诗一样,美丽的东西"
point,"n.点,尖端,分数,要点,分数vt.弄尖,指向,指出,瞄准,加标点于vi.指,指向,表明"
poison,"n.毒药,败坏道德之事,毒害vt.毒害,败坏,使中毒vi.放毒,下毒"
pole,"n.棒,柱,杆,竿,极,磁极,电极vt.用竿支撑,用棒推vi.撑篙 Pole 波兰人"
police,"n.警察队,警察机关,公安部门vt.管辖,维持治安adj.警察的,有关警察的"
policeman,n.警察
policewoman,"n.女警官,女警察"
policy,"n.政策,方针"
polish,"n.磨光,光泽,上光剂,优雅,精良vt.擦亮,发亮,磨光,推敲vi.发亮,变光滑adj.波兰的n.波兰人 Polish 波兰(Poland)的"
polite,"adj.有礼貌的,客气的,有教养的,文雅的"
political,"adj.政治的,行政上的"
politician,"n.政治家,政客"
politics,"n.政治,政治学,政纲,政见"
pollute,"vt.弄脏,污染"
pollution,"n.污染,玷污"
pond,n.池塘v.筑成池塘
pool,"n.池,撞球,联营,石油层vt.合伙经营,共享,共有,集中(钱、力量等),采掘,汇聚成vi.汇合成塘,郁积,联营"
pop,"n.取出,砰然声,枪击,流行乐曲;adj.流行的,热门的,通俗的;vt.开枪打,抛出,取出,突然伸出,突然行动;adv.突然,砰地;vi.发出爆裂声,爆开,射击,突然出现,瞪大;n.<口>汽水;Post Office Protocol,电子邮件协议"
popcorn,n.爆米花
popular,"adj.通俗的,流行的,受欢迎的"
population,n.人口
pork,"n.猪肉,<美俚><粗>与(女子)性交"
porridge,"n.麦片粥,粥,<俚>服刑"
port,"n.港口,舱门,左舷,避风港,枪眼vt.左转舵,持(枪)vi.转舵左n.端口"
porter,"n.守门人,门房,行李搬运工"
portable,"adj.轻便的,手提(式)的,便携式的"
position,"n.位置,职位,立场,形势,阵地vt.安置,决定...的位置"
positive,"adj.肯定的,实际的,积极的,绝对的,确实的adj.[数]正的adj.[电]阳的adj.[语法] 原级的"
possess,"vt.占有,拥有,持有,摆布,支配"
possession,"n.拥有,占有,所有,着迷,领土,领地,财产(常用复数),自制"
post,
postage,n.邮资
postbox,n.邮箱
postcard,"n.明信片,风景明信片"
postcode,n.邮递区号
postman,n.邮差
postmen,n.pl.邮差
poster,"n.海报,招贴,(布告,标语,海报等的)张贴者"
postpone,"vt.推迟,使延期,延迟"
pot,"n.罐,壶v.罐装"
potato,n.马铃薯
potential,"adj.潜在的,可能的,势的,位的n.潜能,潜力,电压"
pound,"n.磅,英镑,重击,鱼塘,兽栏,拘留所vt.强烈打击,捣烂,监禁,关入栏vi.连续重击,连续敲打,苦干"
pour,"v.灌注,倾泻,涌入,流,倾盆大雨"
powder,"n.粉,粉末,火药,尘土vt.搽粉于,撒粉,使成粉末vi.搽粉,变成粉末"
power,"n.能力,力量,动力,权力,[数]幂,[物]功率vt.使...有力量,供以动力,激励"
powerful,"adj.强大的,有力的"
practice,"n.实行,实践,实际,惯例,习惯,练习,实习,开业"
practical,"adj.实际的,实践的,实用的,应用的,有实际经验的"
prairie,"n.大草原,牧场,<美方>林间小空地"
praise,"vt.赞扬,歌颂,称赞n.赞扬,赞美的话,赞美,荣耀,称赞"
pray,"v.祈祷,恳求,请"
prayer,n.祈祷
precious,"adj.宝贵的,贵重的,珍爱的,过于精致的,珍爱的"
precise,"adj.精确的,准确的n.精确"
predict,"v.预知,预言,预报"
prefer,"vt.更喜欢,宁愿"
preference,"n.偏爱,优先选择"
prepare,"v.准备,预备,有能力而且愿意"
preparation,"n.准备,预备"
prescription,"n.指示,规定,命令,处方,药方"
present,"n.赠品,礼物,现在,瞄准adj.现在的,出席的,当面的vt.介绍,引见,给,赠送,上演,提出,呈现vi.举枪瞄准"
presentation,"n.介绍,陈述,赠送,表达"
preserve,"vt.保护,保持,保存,保藏vi.做蜜饯,禁猎n.蜜饯,果酱,禁猎地,禁区,防护物"
president,"n.总统,会长,校长,行长"
press,"n.压,按,印刷,压力,拥挤,紧握,新闻vt.压,压榨,紧抱,逼迫vi.压,逼迫,拥挤,受压"
pressure,"n.压,压力,电压,压迫,强制,紧迫"
pretend,"vt.假装,装扮,(作为藉口或理由)伪称"
pretence,n.伪装
pretty,"adj.漂亮的,可爱的,优美的,机灵的,恰当的"
prevent,"v.防止,预防"
preview,"n.事先查看,[计]预览vt.事先查看,预展,预演"
previous,"adj.在前的,早先的adv.在...以前 返回上一级菜单"
pride,"n.自豪,自尊(心),骄傲,傲慢vt.使自豪,使自夸"
primary,"adj.第一位的,主要的,初步的,初级的,原来的,根源的"
primitive,"adj.原始的,远古的,粗糙的,简单的"
print,"n.版,印刷物,印迹,印章,印刷业,照片v.印刷,出版,印于,用印刷体写 [计]打印"
printer,"n.印刷工,打印机"
printing,"n.印刷,印刷术,[纺]印花"
prison,n.监狱
prisoner,adj.囚犯的n.战俘
private,"adj.私人的,私有的,私营的,秘密的n.士兵"
privilege,"n.特权,特别待遇,基本公民权力,特免vt.给与...特权,特免"
pro,adv.正面地  (英国)档案局 PRO(Public Record Office)
probably,"adv.大概,或许"
procedure,"n.程序,手续"
process,"n.过程,作用,方法,程序,步骤,进行,推移vt.加工,处理"
produce,"n.产物,农产品vt.提出,出示,生产,制造,结(果实),引起,招致,创作"
production,"n.生产,产品,作品,(研究)成果"
profession,"n.职业,专业,表白,宣布"
professor,"n.教授,公开表示信仰的人"
profit,"n.利润,益处,得益vi.得益,利用vt.有益于,有利于"
programme,"n.v.=program 程序,编程"
progress,"n.前进,进步,发展vi.前进,进步,进行"
prohibit,"vt.禁止,阻止"
project,"n.计划,方案,事业,企业,工程v.设计,计划,投射,放映,射出,发射(导弹等),凸出"
promise,"vt.允诺,答应n.允诺,答应,许诺"
promote,"vt.促进,发扬,提升,提拔,晋升为 /n.升级/降级"
pronounce,"v.发音,宣告,断言"
pronunciation,"n.发音,读法"
proper,"adj.适当的,正确的,固有的,特有的,有礼貌的,正当的,严格意义上的,彻底的"
properly,"adv.适当地,完全地"
propose,"vt.计划,建议,向...提议,求(婚)vi.打算,求婚"
protect,vt.保护 /n.保护/解除
protection,n.保护
proud,"adj.自豪的,得意的,骄傲的,妄自尊大的"
prove,"vt.证明,证实,检验,考验vi.原来(是),证明(是)"
provide,"v.供应,供给,准备,预防,规定"
province,n.省(一个国家的大行政区)
psychology,"n.心理学,心理状态"
pub,"n.酒馆,客栈"
public,"n.公众,(特定的)人群,公共场所adj.公众的,公共的,公立的,公用的"
publicly,"adv.公然地,舆论上"
in public,
publish,"v.出版,刊印vt.公布,发表"
pull,"v.拉,拖,拔n.拉,拖,拉力,牵引力"
pulse,"n.脉搏,脉冲"
pump,"n.泵,抽水机vt.(用泵)抽(水),抽吸"
punctual,"adj.严守时刻的,准时的"
punctuate,"v.加标点于,不时打断vi.使用标点,加标点"
punctuation,"n.标点,标点符号"
punish,"vt.惩罚,处罚"
punishment,"n.惩罚,处罚,惩处"
purchase,"vt.买,购买n.买,购买"
purify,vt.使纯净v.净化
purple,adj.紫色的n.紫色
purpose,"n.目的,意图,用途,效果,决心,意志vt.打算,企图,决心"
purse,n.钱包
push,"n.推,推动,奋发,干劲,进取心,攻击vt.推,推动,推行,逼迫,增加vi.推,推进,增加,努力争取"
put,"vt.放,摆,安置,表达,迫使,移动,提出,赋予vi.出发,航行,发芽,击n.掷,投击,笨蛋,怪人 vbl.put的过去式和过去分词adj.固定不动的"
puzzle,"n.难题,谜v.(使)迷惑,(使)为难,迷惑不解"
puzzled,
pyramid,"n.角锥、棱椎,金字塔,叠罗汉v.(使)成金字塔状,(使)渐增,(使)上涨"
qualification,"n.资格,条件,限制,限定,赋予资格"
quarrel,"n.吵架,反目,怨言,争吵的原因vi.吵架,争论,挑剔"
quarter,"n.四分之一,[常 pl.] 方向,地区,方面,季,季度,一刻钟 num.四分之一,刻"
queen,"n.王后,女王"
questionnaire,"n.调查表,问卷"
queue,"n.行列,长队,队列vi.排队,排队等待"
quick,"adj.快的,迅速的,敏捷的,急剧的,活泼的adv.快n.活人,生物,要点,本质,核心,感觉敏锐的部位"
quickly,adv.很快地
quiet,"adj.静止的,宁静的,从容的n.安静,闲适vi.平静下来vt.使平静,使安心,减轻(疑虑、恐惧等)"
quilt,"n.棉被vt.制成棉被,摘录,编辑vi.缝被子"
quit,"vi.离开,辞职,停止vt.离开,放弃,解除,停止"
quite,"adv.相当,完全,十分,彻底"
quiz,"n.测验,提问,恶作剧v.对...进行测验,盘问,挖苦"
rabbit,"n.兔,野兔"
race,"n.种族,种族气质,种族特征,赛跑,急流,姜根vi.赛跑,疾走vt.与...赛跑,使空转"
racial,"adj.人种的,种族的,种族间的"
radiation,"n.发散,发光,发热,辐射,放射,放射线,放射物"
rag,"n.抹布,碎屑,石板瓦,破旧衣服,少量vt.揶揄,戏弄,欺负vi.喧闹"
rail,"n.横杆,围栏,扶手,铁轨vt.以横木围栏,铺铁轨vi.责骂,抱怨"
rain,"n.雨,下雨,雨天vi.下雨vt.使大量落下,大量地给"
rainbow,"n.彩虹,五彩缤纷的排列,幻想,幻觉,虚无缥缈的东西adj.五彩缤纷的"
raincoat,n.<美>雨衣
rainfall,"n.降雨,降雨量"
rainy,"adj.下雨的,多雨的"
raise,"n.上升,高地,提出vt.升起,唤起,提高,使出现,解除,饲养,筹集,使复活"
random,"n.随意,任意adj.任意的,随便的,胡乱的adv.胡乱地"
range,"n.山脉,行列,范围,射程vt.排列,归类于,使并列,放牧vi.平行,延伸,漫游"
rank,"n.等级,横列,阶级adj.繁茂的,恶臭的,讨厌的,下流的vt.排列,归类于,把...分等vi.列为,列队n.[数] 秩"
rapid,"adj.迅速的,飞快的,险峻的n.急流,高速交通工具,高速交通网"
rare,"adj.稀罕的,杰出的,珍贵的,(肉类)半熟的adv.非常"
rate,"n.比率,速度,等级,价格,费用vt.估价,认为,鉴定等级,责骂vi.被评价,责骂"
raw,"n.生肉,擦伤处,身上的痛处adj.未加工的,生疏的,处于自然状态的,,不掺水的,擦掉皮的,阴冷的,刺痛的vt.擦伤"
ray,"n.光线,闪烁,微量vi.射出光线,浮现,放射光线vt.放射,显出"
razor,n.剃刀vt.剃
reach,"n.延伸,区域,河段,范围,(车子前后轴的)联接杆,横风行驶vt.到达,达到,伸出,影响vi.达到,延伸,伸出手,传开"
react,"vi.起反应,起作用,反抗,起反作用"
ready,"adj.有准备的,准备完毕的,甘心的,情愿的,现成的,迅速的"
realise,"v.觉悟,明白"
reality,"n.真实,事实,本体,逼真"
reason,"n.理由,原因,动机,理智,前提vt.说服,推论,辩论vi.推论,劝说,思考"
reasonable,"adj.合理的,有道理的,通情达理的,讲道理的"
recall,"vt.回忆,回想,记起,取消n.召回"
receipt,"n.收条,收据,收到v.收到"
receive,"vt.收到,接到,接收,遭到,受到,接待,接见"
receiver,"n.接受者,接收器,收信机"
reception,"n.接待,招待会,接收"
receptionist,"n.招待员,传达员"
recipe,n.处方
recognise,"v.承认,识别,认可"
recommend,"vt.推荐,介绍,劝告,使受欢迎,托付,使...受欢迎,使...可取"
record,"n.履历,档案,诉状,最高纪录,报告,唱片vt.记录,标明,将...录音vi.录音,被录音adj.创纪录的"
recorder,"n.记录员,录音[像]机n.[计] 宏录制器,记录器"
recordholder,
recover,"vt.重新获得,恢复,使改过vi.痊愈,复原,胜诉"
recreation,"n.消遣,娱乐"
rectangle,"n.长方形,矩形"
recycle,"v.使再循环,反复应用n.再循环,再生,重复利用"
redirect,"vt.(信件)重寄,使改道,使改变方向"
reduce,"vt.减少,缩小,简化,还原"
refer,"vt.提交,谈及,归诸于,指点把...提交,使求助于vi.提到,涉及,查阅,咨询"
referee,"n.仲裁人,调解人,[体]裁判员v.仲裁,裁判"
reference,"n.提及,涉及,参考,参考书目,证明书(人),介绍信(人)"
reflect,"v.反射,反映,表现,反省,细想"
reform,"n.改革,改善,改良运动,感化vt.改革,革新,重新组成vi.革新,改过,重组"
refresh,"v.(使)精神振作,(使)精力恢复,更新"
refuse,"vt.拒绝,谢绝n.废物,垃圾"
refusal,"n.拒绝,推却,优先取舍权,优先取舍的机会"
regard,"n.关心,注意,尊敬,尊重,致意,问候,关系vt.看待,当作,重视,尊敬,关系"
regardless,"adj.不管,不顾,不注意"
regards,
register,"n.记录,登记簿,登记,注册,寄存器vt.记录,登记,注册,提示,把...挂号vi.登记,注册,挂号"
regret,"n.遗憾,悔恨,抱歉,歉意vt.为...感到遗憾,后悔,惋惜,哀悼,懊悔vi.感到抱歉"
regular,"adj.规则的,有秩序的,经常的,(花)整齐的,常备军的,等边的,合格的,定期的n.正规军,正式队员adv.经常地n.正常体"
regularly,"adv.有规律地,有规则地,整齐地,匀称地"
regulation,"n.规则,规章,调节,校准"
reject,"n.被拒之人,被弃之物,不合格品,落选者,不及格者vt.拒绝,抵制,否决,呕出,驳回,丢弃"
relate,"vt.叙述,讲,使联系,发生关系"
relation,"n.关系,联系,叙述,故事,亲戚"
relationship,"n.关系,关联"
relax,"vi.放松,休息,休养,变从容vt.使松驰,缓和,使松懈,使休息"
relay,"n.驿马,接替,[电工]继电器vt.(消息,货物等)分程传递,使接替,转播vi.得到接替,转播"
relevant,"adj.有关的,相应的"
relief,"n.(痛苦等的)减轻,(债务等的)免除,救济,调剂,安慰,浮雕,地貌"
religion,"n.宗教,信仰"
religious,"adj.信奉宗教的,虔诚的,宗教上的,修道的,严谨的n.僧侣,尼姑,修道士"
rely,"v.依赖,依靠,信赖,信任,依赖于"
reliable,"adj.可靠的,可信赖的"
remark,"n.备注,评论,注意,注释vt.评论,注意,谈及vi.谈论"
